absolute_magnitude,estimated_diameter_min,estimated_diameter_max,relative_velocity,miss_distance,average_diameter,scaled_relative_velocity,momentum,velocity_distance_ratio,diameter_magnitude_ratio
20.67,0.1952337862,0.4365560173,48316.158606613,56447971.43527059,0.31589490175,0.255092898448068,15262.828175973431,0.000855941451536794,0.015282772218190613
21.23,0.1508533561,0.3373183589,79731.0047310912,20986411.812367555,0.2440858575,0.4243873146677402,19461.210659124954,0.0037991727906580355,0.011497214201601507
24.3,0.0366906138,0.0820427065,69059.544620904,68341017.28445439,0.05936666015,0.3668788805214415,4099.834515622968,0.0010105138519296384,0.0024430724341563785
22.96,0.0680072129,0.1520687509,42296.8194508007,23768941.05056146,0.1100379819,0.22265471605578088,4654.256653154775,0.0017794995309562427,0.004792595030487804
20.5,0.2111324448,0.4721064988,108001.4083064125,55908393.40043472,0.3416194718,0.576736348962367,36895.38405929277,0.001931756606434209,0.016664364478048782
24.79,0.0292789148,0.0654696439,19499.6759359987,27691572.97945871,0.04737427935,0.09980104720373917,923.7830950264752,0.0007041736469959051,0.0019110237736990722
16.08,1.6164228334,3.6144313359,60039.2446177691,52403755.139032304,2.61542708465,0.31826853822958046,157028.26651524004,0.001145705006415649,0.16265093810012438
22.67,0.0777239702,0.1737960809,11116.1688136315,26148805.84020049,0.12576002555000002,0.05462237790417107,1397.9696740204108,0.0004251119107145533,0.005547420624172916
18.86,0.4493191996,1.004708274,62015.5537696559,13501946.047948236,0.7270137368,0.3289188563248065,45086.15948579886,0.004593082623010467,0.03854791817603394
22.6,0.0802703167,0.1794898848,38763.6235590298,67851736.64155568,0.12988010075,0.20361434471297732,5034.623333281865,0.000571298915513521,0.005746907112831858
21.95,0.1082816778,0.2421251924,37201.3878684341,7876799.223428583,0.1752034351,0.1951954660022885,6517.810945037122,0.004722906705274789,0.007981933261958998
19.71,0.3037770614,0.6792661593,51007.1898084127,70967960.98294176,0.49152161034999997,0.2695948493579157,25071.13607405912,0.0007187354561401738,0.024937676831557582
21.5,0.1332155667,0.2978790628,55456.099433195,59956112.81503501,0.21554731475,0.29356999648285204,11953.413319334179,0.0009249448776687278,0.0100254565
20.82,0.1822027706,0.4074177807,40357.868511695,62848768.37563153,0.29481027565,0.21220572114382708,11897.914340579258,0.0006421425519508355,0.014159955602785783
23.0,0.0667659413,0.1492931834,27962.5419820416,31281992.424773987,0.10802956235,0.14540738126417427,3020.781172513455,0.0008938862206199012,0.004696937493478261
20.06,0.2585562121,0.5781492662,70605.324030127,70087831.90916969,0.41835273915,0.3752090764311038,29537.930706576946,0.0010073834802256112,0.02085507174227318
21.61,0.1266353563,0.283165265,90465.8592425861,50669191.02405216,0.20490031065,0.4822373808601886,18536.482662025064,0.0017854214250162955,0.009481735800555299
22.98,0.067383719,0.1506745763,56739.24070538,12687852.989544116,0.10902914764999999,0.3004848370566744,6186.231052415766,0.004471933963306323,0.00474452339643168
22.2,0.096506147,0.2157943048,20606.851406296,24427800.43840907,0.1561502259,0.10576760913289887,3217.7645021808526,0.0008435819450160072,0.00703379395945946
23.3,0.058150704,0.130028927,21044.0106459733,14620437.620914364,0.09408981549999999,0.10812345763786854,1980.0270790596635,0.0014393557287143094,0.004038189506437768
25.45,0.0216050351,0.0483103272,68475.6620819593,72186083.92949939,0.03495768115,0.363732341041992,2393.7503615962783,0.0009485992085238495,0.0013735827563850689
19.47,0.3392774354,0.7586474087,54617.9967059652,54813891.1025452,0.54896242205,0.2890534659426013,29983.227759225578,0.000996426190649127,0.028195296458654342
22.75,0.0749126183,0.1675097069,21759.2317154952,34008770.32164501,0.1212111626,0.11197777966615226,2637.461773517966,0.0006398123633904651,0.005327963191208792
19.2,0.3841978911,0.8590926012,71399.2219271989,12805165.23067241,0.6216452461499999,0.37948738740834864,44384.986889852036,0.005575814184433579,0.0323773565703125
20.09,0.2550086879,0.5702167609,71303.5107608926,67730600.23007658,0.41261272439999996,0.3789716005106085,29420.73583433661,0.0010527517919327316,0.020538214255848678
20.16,0.2469192656,0.5521282628,87254.8456878382,31114782.966010798,0.3995237642,0.4649332481876772,34860.384393895256,0.0028042890668128315,0.01981764703373016
22.97,0.0676947481,0.1513700585,72779.5237801511,30564405.99949196,0.1095324033,0.3869258257656957,7971.71615066945,0.002381185611176636,0.004768498184588594
19.3,0.3669061375,0.8204270649,71399.224777459,12805169.972924888,0.5936666012,0.37948740276838316,42387.33510194892,0.00557581234207939,0.030759927523316064
27.3,0.0092162655,0.0206081961,20199.7595456324,40975318.92521723,0.014912230799999999,0.103573793552019,301.2234764489735,0.0004929738212043779,0.0005462355604395604
22.15,0.0987540639,0.2208207999,45128.7080321544,53096813.36291105,0.1597874319,0.23791574653416567,7211.0003614228535,0.0008499325133450946,0.007213879544018059
26.51,0.0132603497,0.0296510433,22189.9495573413,72446038.068788,0.0214556965,0.11429891551707452,476.10082305262426,0.0003062962468185188,0.0008093435118823085
23.15,0.0623096019,0.1393285055,22280.5302931302,31203898.117974058,0.1008190537,0.11478705455571146,2246.30198008757,0.0007140303499547763,0.004355034717062635
18.88,0.4451998164,0.9954970531,46830.044106904,40447968.84075772,0.72034843475,0.2470842363757815,33733.94897168176,0.0011577848146410588,0.03815404845074152
19.09,0.4041615334,0.9037326626,86116.381350196,53495163.94744746,0.653947098,0.45879807074118084,56315.557674221986,0.00160979750309383,0.03425600303823991
20.77,0.1864468183,0.41690776,84733.1641911128,25660031.227056835,0.30167728915,0.45134392181668365,25562.071274276765,0.0033021457940303357,0.014524664860375543
23.8,0.046190746,0.1032856481,39462.5850678018,14924198.758791452,0.07473819705,0.2073810440664838,2949.3624588997586,0.0026442012536556066,0.0031402603802521004
27.15,0.0098754064,0.02208208,26869.5345651516,4167457.998541894,0.0159787432,0.1395171708893419,429.34139272008105,0.006447463795568591,0.0005885356611418048
19.21,0.3824326621,0.8551454293,46181.6931295541,43295798.65623087,0.6187890457,0.24359027687074417,28576.72582044703,0.001066655300580947,0.03221181914107236
19.62,0.3166321257,0.708010957,37781.0747118644,56531296.97014741,0.51232154135,0.1983193949039261,19356.058430241876,0.0006683213854409802,0.026112209039245663
23.02,0.0661538275,0.1479244553,27787.9653423556,48082726.20537959,0.10703914140000001,0.14446658880623495,2974.399951498701,0.0005779199212553515,0.004649832380538663
20.23,0.2390864572,0.5346135707,24708.9227154875,38663990.2155898,0.38685001395,0.12787364666780585,9558.647097175812,0.0006390680987065985,0.019122590902125557
22.21,0.0960627415,0.2148028201,39518.1868518331,17918506.73028361,0.1554327808,0.20768068174514862,6142.421674554417,0.002205439741529601,0.006998324214317874
25.82,0.0182202771,0.0407417781,18086.2150793793,12192270.73084888,0.0294810276,0.09218391517569827,533.2002059347174,0.0014834164593817264,0.0011417903795507358
28.15,0.0062309602,0.0139328506,30089.1007905593,14252149.461384024,0.0100819054,0.15686739385243537,303.35546774148406,0.0021111973932132306,0.0003581493925399645
24.87,0.0282198679,0.063101543,37589.2787001928,43841293.84033735,0.04566070545,0.1972858073542515,1716.3529828074622,0.0008573943742875531,0.001835975289505428
24.03,0.0415484643,0.0929051906,39956.8461180498,55752510.95383559,0.06722682745,0.2100446138840885,2686.1719994243363,0.0007166824495337084,0.0027976207844361213
21.8,0.1160259082,0.2594418179,69677.3069791063,46829531.54913895,0.18773386305,0.3702079981424524,13080.790006108353,0.0014878924617469818,0.008611645094036698
23.46,0.0540200494,0.1207925025,30597.8699362623,39641476.44621406,0.08740627595,0.15960914770891083,2674.445863131152,0.0007718650433663285,0.00372575771312873
24.56,0.0325502986,0.0727846803,33122.5555683846,13528564.43079116,0.05266748945,0.17321466334743246,1744.481845954935,0.0024483422271321933,0.002144441752850163
20.27,0.2347226375,0.5248557734,52329.1188907339,47529281.3904613,0.37978920545,0.2767187172065313,19874.034485410415,0.0011009869570894856,0.01873651728909719
21.5,0.1332155667,0.2978790628,58709.9168690598,62766498.373405874,0.21554731475,0.3111047990124402,12654.764930321568,0.0009353702753941609,0.0100254565
22.14,0.0992098919,0.2218400624,59200.1317919207,59435569.77773559,0.16052497715,0.31374656427396863,9503.099803175059,0.0009960387696005047,0.007250450639114724
22.43,0.0868070458,0.1941064553,30020.2027873347,22140580.5026368,0.14045675055,0.15649610292876215,4216.540134361085,0.0013558905008727972,0.0062620040370040125
18.94,0.4330668855,0.9683669947,111603.6114431429,53469390.50833408,0.7007169401,0.5961485999318941,78202.54111454844,0.0020872430073005537,0.03699667054382259
19.49,0.3361669212,0.7516920875,108995.4443468092,38176767.39611144,0.5439295043500001,0.5820932031864324,59285.83801996795,0.0028550202592037984,0.027908132598768606
21.57,0.1289896833,0.2884297004,38867.0203651234,49417118.516394176,0.20870969185,0.20417154947715901,8111.923843532578,0.0007865092407650039,0.009675924517848863
24.18,0.038775283,0.0867041687,38896.1983551413,10061138.220677212,0.06273972585,0.20432878948931668,2440.336821408786,0.003865983897846024,0.00259469503101737
26.3,0.0146067964,0.0326617897,48577.6150403742,30364910.567781955,0.023634293049999998,0.2565018855920792,1148.0975895342913,0.001599794438120837,0.0008986423212927755
24.3,0.0366906138,0.0820427065,12420.1002334742,48237508.58404167,0.05936666015,0.06164925645828097,737.3398695895985,0.0002574780621564506,0.0024430724341563785
22.84,0.0718712133,0.1607089186,112859.0677582625,69756123.77984664,0.11629006595,0.6029142464391314,13124.388432663865,0.0016179091045031492,0.005091509017075307
24.73,0.0300992017,0.067303861,22933.6514629361,50944218.92895792,0.04870153135000001,0.11830672059911265,1116.903945692156,0.00045017181429196597,0.001969330018196523
20.63,0.1988634532,0.4446721997,65808.3140789544,54654317.77729743,0.32176782645,0.34935801874755407,21174.99818352409,0.0012040826188171754,0.015597083201648087
26.36,0.0142087207,0.0317716653,41921.3335211122,47301246.49990099,0.022990193,0.22063122464622775,963.7795484677391,0.000886262765214865,0.0008721621016691957
21.57,0.1289896833,0.2884297004,38867.0203008158,49417118.06760056,0.20870969185,0.20417154913060576,8111.923830110959,0.0007865092466065571,0.009675924517848863
18.15,0.6230960191,1.3932850552,58077.8637928974,39097050.16880829,1.00819053715,0.307698668798567,58553.55269388576,0.0014854794298325873,0.05554768799724518
19.28,0.3703010782,0.828018383,43822.1570297252,43182104.424628735,0.5991597306,0.23087475106530267,26256.47180024105,0.001014822172601931,0.031076749512448133
22.3,0.0921626549,0.2060819612,42369.25045865,73352483.93609707,0.14912230804999999,0.22304504632005984,6318.200418742408,0.0005776116660965575,0.006687099015695066
24.89,0.0279611466,0.0625230245,45166.4230944154,34828212.07237353,0.04524208555,0.23811899277713197,2043.423177625037,0.0012968343881838928,0.0018176812193652068
22.19,0.0969515991,0.2167903661,40331.5704069649,49923382.15276613,0.1568709826,0.21206400081610924,6326.8530795416655,0.0008078693523517663,0.0070694449121225765
20.71,0.191670368,0.428587972,84940.7216147269,41863676.18103504,0.31012917,0.45246244752021814,26342.595493576315,0.002028983819944759,0.014974851279575084
21.6,0.1272198785,0.2844722965,47836.9629380509,55252584.582432576,0.2058460875,0.25251051588146983,9847.051658680282,0.0008657868821807215,0.009529911458333333
20.58,0.2034955781,0.4550299458,63621.4510309576,53413490.22737183,0.32926276195,0.3375730269765928,20948.174685719772,0.001191112034808665,0.01599916238824101
24.53,0.0330031183,0.0737972161,41211.6557177286,46577111.09874439,0.0534001672,0.2168067752457174,2200.709305915543,0.0008848048911912781,0.00217693302894415
23.35,0.0568270323,0.1270691073,27088.3331520245,63663278.16882212,0.0919480698,0.14069627515385313,2490.719947428003,0.0004254938471781445,0.003937818835117773
21.68,0.1226182113,0.2741826558,47821.6829384114,55150584.77536323,0.19840043355,0.25242817205560625,9487.842628071461,0.0008671110765769109,0.009151311510608856
23.98,0.0425162524,0.0950692305,29271.1375288913,36532381.325960904,0.06879274145,0.15245939477058335,2013.641795972411,0.0008012381472677346,0.0028687548561301085
29.3,0.0036690614,0.0082042706,34487.8471177009,71331261.81876247,0.005936666,0.1805722112690521,204.74282939685293,0.00048348853277441195,0.00020261658703071673
25.7,0.0192555078,0.0430566244,22178.8643415128,71992840.26757562,0.031156066099999997,0.11423917735585867,691.0061634471057,0.0003080704172676153,0.0012122982918287937
23.99,0.042320908,0.0946324271,63304.6320441698,27414471.333919223,0.06847666755,0.33586569136835764,4334.890242863692,0.002309168441480927,0.0028543838078365987
21.11,0.1594244681,0.3564839479,58367.5334992055,42470753.43304554,0.257954208,0.30925969709810536,15056.150876701024,0.0013742994597734412,0.012219526669824728
18.97,0.4271249851,0.9550805015,62021.3611997722,70145383.31678294,0.6911027433,0.3289501525306634,42863.13286836274,0.0008841830818669574,0.03643135178176068
18.49,0.5327886649,1.1913516723,99609.413576229,48476284.422150545,0.8620701686,0.5315119399954878,85870.30395580686,0.0020548071033825747,0.046623589432125474
24.2,0.0384197891,0.0859092601,44632.0361411017,39959759.5579648,0.06216452459999999,0.2352391847100105,2774.5293086416054,0.001116924541959753,0.0025687820082644624
19.25,0.3754524794,0.8395372662,48209.8225953049,21781105.602421768,0.6074948728,0.25451985432471935,29287.220045245314,0.002213378121170516,0.03155817521038961
19.68,0.3080030213,0.6887156928,59605.2804861832,33789062.12332782,0.49835935705,0.3159299081428373,29704.84925987917,0.001764040690701266,0.02532313806148374
23.18,0.0614546821,0.1374168468,51509.0996410514,15694525.135233056,0.09943576444999999,0.27229963841767413,5121.846698939166,0.0032819788555065775,0.00428972236626402
22.3,0.0921626549,0.2060819612,19519.3884267505,35036691.76872404,0.14912230804999999,0.09990727769746298,2910.7762539214923,0.0005571127706804423,0.006687099015695066
24.94,0.0273246732,0.0610998267,53883.6623704904,28062485.384824593,0.04421224995,0.2850961426394195,2382.317948945531,0.001920131507654314,0.0017727445850040094
18.49,0.5327886649,1.1913516723,99609.3985655038,48476269.35764504,0.8620701686,0.5315118591027803,85870.29101550845,0.0020548074322842814,0.046623589432125474
25.7,0.0192555078,0.0430566244,66377.7446148274,51999320.34928386,0.031156066099999997,0.3524266764696481,2068.0693987884815,0.0012765117730186174,0.0012122982918287937
16.47,1.3506877983,3.0202297334,68321.8415780489,48339820.85618209,2.18545876585,0.3629034032745128,149314.56757576196,0.001413365634542093,0.13269330697328477
23.38,0.0560473362,0.1253256538,48858.895833629,26677347.561453275,0.09068649499999999,0.2580177060897888,4430.842012721917,0.001831475026558726,0.003878806458511548
22.7,0.0766575574,0.1714115092,66834.4685014091,32638151.360511653,0.1240345333,0.35488795873873996,8289.782108925827,0.0020477406260904526,0.005464076356828194
21.82,0.1149621763,0.257063241,16997.4767374736,44358627.22541633,0.18601270865,0.08631671082019833,3161.7466881528294,0.0003831831100430108,0.008524872073785517
21.5,0.1332155667,0.2978790628,123124.4487593078,39112868.30350699,0.21554731475,0.65823432271639,26539.144310142765,0.003147926861407606,0.0100254565
23.97,0.0427124985,0.0955080501,65516.9413523216,66902332.63885187,0.0691102743,0.3477878128817613,4527.893788155959,0.000979292332092383,0.002883198760951189
20.87,0.1780553292,0.3981438198,41964.8535885283,10880466.576220276,0.2880995745,0.2208657540269497,12090.056462809802,0.003856898350319303,0.013804483684714902
20.02,0.263363131,0.5888978636,90626.08360919,59871221.3195746,0.42613049729999997,0.48310082900508455,38618.53807673551,0.0015136835630169489,0.021285239625374625
22.01,0.1053307015,0.2355266087,45048.0126027755,26196159.579889864,0.1704286551,0.2374808793521281,7677.472202818879,0.0017196418606854776,0.007743237396637891
22.38,0.0888290416,0.1986277755,43792.5588848694,63647106.29500002,0.14372840855,0.23071524684125866,6294.234794854441,0.0006880526301053479,0.006422180900357462
19.95,0.2719912773,0.6081909854,87218.2039588225,43395795.03366538,0.44009113135,0.46473578613109373,38383.958054553244,0.002009830765657382,0.022059705832080202
19.66,0.3108529381,0.6950883007,98309.9887411734,48019038.29313895,0.5029706194,0.5245093473996046,49447.03593035501,0.0020473127375235274,0.02558344961342828
28.19,0.0061172324,0.0136785474,77968.2122878212,53734847.36591405,0.0098978899,0.4148876368269721,771.7207809246813,0.0014509804365291498,0.00035111351188364665
15.55,2.063264836,4.6136004289,134176.7341211677,41013219.575501315,3.33843263245,0.7177950218461994,447939.9877056737,0.0032715484302362923,0.21469020144372988
20.77,0.1864468183,0.41690776,39731.9177021245,47404923.92740409,0.30167728915,0.20883247600779892,11986.217225107817,0.0008381390457027199,0.014524664860375543
21.22,0.1515496636,0.3388753497,69517.073878385,71524882.42243928,0.24521250665,0.3693445029294504,17046.455940692023,0.0009719285306588022,0.011555726043826578
20.8,0.1838886721,0.411187571,103221.8039890951,36437549.246516235,0.29753812155,0.5509790901346441,30712.42166191765,0.002832841563815219,0.014304717382211537
20.87,0.1780553292,0.3981438198,100009.3398343643,42371204.9516338,0.2880995745,0.5336671401875772,28812.64825230626,0.002360313801519775,0.013804483684714902
25.0,0.02658,0.0594346868,45734.0873032159,22086296.97073499,0.043007343399999995,0.24117813177328962,1966.901597734986,0.002070699645296581,0.0017202937359999998
20.06,0.2585562121,0.5781492662,65432.340920885,48388319.1990944,0.41835273915,0.347331901667196,27373.799053248873,0.0013522342169328663,0.02085507174227318
19.95,0.2719912773,0.6081909854,83698.505243897,42572073.67683062,0.44009113135,0.44576815099287326,36834.96986509054,0.0019660424784393106,0.022059705832080202
20.87,0.1780553292,0.3981438198,100009.33994457,42371204.89179466,0.2880995745,0.5336671407814751,28812.648284056475,0.0023603138074541085,0.013804483684714902
18.3,0.5815070396,1.30028927,51940.5930658627,7984603.083778824,0.9408981547999999,0.2746249538805163,48870.80817488788,0.006505093931517144,0.05141519971584699
17.97,0.6769474811,1.513700585,44184.9627098809,50754443.45429351,1.09532403305,0.23282990868663134,48396.85155555061,0.0008705634364737208,0.060952923375069565
19.93,0.2745079817,0.6138185073,24693.8972553686,42196023.60189575,0.4441632445,0.12779267455388296,10968.121524294162,0.0005852185857214084,0.02228616379829403
20.7,0.1925550782,0.4305662442,47868.293146702,35653236.00778196,0.31156066120000003,0.25267935418685616,14913.877063301907,0.0013426072499072423,0.015051239671497586
24.8,0.0291443905,0.0651688382,20965.5190902136,29119412.288118992,0.04715661435,0.10770046711746747,988.6628983847655,0.000719984279997565,0.0019014763850806451
21.45,0.1363185559,0.3048175575,104151.7289741555,48799326.49646237,0.22056805670000001,0.5559904502683236,22972.544461774563,0.0021342861972020416,0.010282893086247087
18.75,0.4726666672,1.0569147985,29308.3285639937,43473389.13006739,0.76479073285,0.15265981703435372,22414.738081065327,0.0006741670974008155,0.04078883908533333
21.27,0.1480999721,0.331161605,99565.5799357358,38746288.626450986,0.23963078855000003,0.5312757207713454,23858.97843243843,0.0025696804381869294,0.011266139565115187
24.5,0.0334622374,0.0748238376,35650.8731928447,36943066.44935604,0.0541430375,0.18683975177074846,1930.2465641879353,0.0009650220357781408,0.0022099198979591834
22.1,0.1010543415,0.2259643771,93099.9688362288,28274765.71978096,0.1635093593,0.4964325815671214,15222.716255261737,0.003292687541919977,0.007398613542986424
23.3,0.058150704,0.130028927,18128.3312053655,32919657.945252866,0.09408981549999999,0.09241087872452533,1705.6913384357322,0.0005506840695463444,0.004038189506437768
20.16,0.2469192656,0.5521282628,61210.8251025916,69977657.17689633,0.3995237642,0.32458217839342135,24455.17925477525,0.0008747195543837217,0.01981764703373016
20.16,0.2469192656,0.5521282628,85218.718141697,22484536.284375686,0.3995237642,0.4539605691267355,34046.90305226961,0.0037901034321492664,0.01981764703373016
27.0,0.0105816886,0.023661375,40595.5856226575,34692976.00180778,0.0171215318,0.21348677722051004,695.0586101779531,0.0011701384632019504,0.0006341308074074074
24.29,0.0368599699,0.0824213984,66793.1498166258,52913501.65317445,0.05964068415,0.35466529259574386,3983.5891515970093,0.0012623082527107457,0.0024553595780156443
26.02,0.0166170902,0.0371569432,12934.6841533614,17624458.548271805,0.026887016700000002,0.06442234609775094,347.7750688406534,0.0007339053349034505,0.0010333211644888549
20.92,0.1740022951,0.38908096,52385.1223019936,45557236.10221862,0.28154162755,0.2770205192519067,14748.592592309082,0.0011498748998831924,0.01345801278919694
17.5,0.8405334021,1.8794898244,95193.2616293412,37020160.425118856,1.36001161325,0.5077133237990777,129463.94131904964,0.0025713897653655447,0.07771494932857143
19.85,0.2848098313,0.6368541435,119878.0905469338,68995818.06712912,0.4608319874,0.6407397178971878,55243.65871246065,0.0017374689351505193,0.023215717249370275
21.21,0.152249185,0.3404395273,23202.6318906663,47320157.76503917,0.24634435615,0.1197562545012259,5715.837414091647,0.0004903329360370127,0.011614538243752946
19.27,0.3720103103,0.8318403423,13757.7645250791,72998496.25583406,0.6019253263,0.06885792125478613,8281.146900916801,0.00018846641000470711,0.031236394722366372
20.7,0.1925550782,0.4305662442,61797.1281565622,28242138.633770976,0.31156066120000003,0.32774176201374094,19253.554108719658,0.002188117867344059,0.015051239671497586
21.59,0.1278070988,0.285785361,27319.1304086164,52159209.41579605,0.20679622990000002,0.1419400401770847,5649.493172648318,0.0005237642731667438,0.009578333946271422
26.3,0.0146067964,0.0326617897,20435.4066962896,6291115.656661783,0.023634293049999998,0.10484369462510605,482.9763904560407,0.003248296138801733,0.0008986423212927755
23.5,0.0530340723,0.1185877909,50347.4562288065,11222411.23899382,0.0858109316,0.2660395490779975,4320.362122684109,0.0044863314270526195,0.0036515290042553193
23.75,0.0472666667,0.1056914799,70966.067348097,74060589.46172976,0.0764790733,0.3771531199950572,5427.4190665278475,0.0009582163450747062,0.003220171507368421
23.18,0.0614546821,0.1374168468,64735.9027474349,69400645.98512015,0.09943576444999999,0.34357880055251444,6437.063977052044,0.0009327853052162455,0.00428972236626402
24.61,0.0318093633,0.0711278987,71683.3009889168,48132335.37231581,0.051468631,0.38101828775792224,3689.441367460494,0.0014892961339695717,0.0020913706216984965
17.39,0.8842090927,1.9771516375,115468.7278925063,12732030.691654457,1.4306803651,0.6169776891568822,165198.84177888345,0.00906915249334054,0.08227029126509487
17.11,1.0059003902,2.249261651,86672.8427086213,61721839.048963584,1.6275810206,0.46179683764426027,141067.07379400113,0.0014042491935449984,0.09512454825248394
24.61,0.0318093633,0.0711278987,22598.3898396227,3967741.281662588,0.051468631,0.11649999773391688,1163.10818784969,0.00569553008510509,0.0020913706216984965
21.58,0.1283970296,0.2871044863,45845.0701530466,49862538.15587334,0.20775075795,0.24177621768139929,9524.348072566354,0.0009194291315402379,0.009627004538924932
24.37,0.0355267088,0.079440136,66191.5150397676,54084929.43474582,0.0574834224,0.35142308641328873,3804.914818326914,0.0012238439752358101,0.002358778104226508
22.2,0.096506147,0.2157943048,93411.3372584036,58282316.955546066,0.1561502259,0.4981105441155437,14586.201414520809,0.0016027389118667271,0.00703379395945946
25.71,0.0191670368,0.0428587972,35440.1487532461,19900643.7711582,0.031012917,0.18570415903718213,1099.102391752075,0.0017808543864600576,0.001206258926487748
18.46,0.5402004935,1.207925025,83775.9533890295,39159765.81457222,0.87406275925,0.44618551857969985,73225.4409780145,0.0021393374461359674,0.047349011877031416
20.17,0.2457847746,0.5495914639,72739.3615201472,32156576.563735783,0.39768811925,0.38670939158885836,28927.579878393164,0.0022620368612925727,0.019716813051561723
20.57,0.204434871,0.4571302686,138686.5798007807,53911687.80090976,0.3307825698,0.7420985530029534,45875.10326327501,0.0025724770538243166,0.01608082497812348
20.45,0.2160503512,0.4831032718,61836.0809510639,69471758.00581506,0.3495768115,0.32795167838828443,21616.460014528806,0.0008900894798989825,0.017094220611246942
22.3,0.0921626549,0.2060819612,28606.082031981,42574215.06562116,0.14912230804999999,0.1488754147104237,4265.8049768766405,0.0006719109674221691,0.006687099015695066
23.27,0.0589596608,0.1318378096,67714.0218995026,19586582.50577609,0.0953987352,0.35962786669417773,6459.832044517649,0.0034571636925192903,0.004099644830253545
23.8,0.046190746,0.1032856481,79016.7378619667,67761462.240738,0.07473819705,0.4205381348196408,5905.568524575862,0.0011661014277000365,0.0031402603802521004
21.8,0.1160259082,0.2594418179,33932.912786448,24868934.861861877,0.18773386305,0.1775816735061913,6370.356801938624,0.001364469888836547,0.008611645094036698
23.3,0.058150704,0.130028927,63388.070082333,48338045.36882178,0.09408981549999999,0.336315338452586,5964.1718189477815,0.0013113494680779653,0.004038189506437768
24.58,0.0322518756,0.0721173863,82371.6534809736,73640858.8881653,0.052184630950000005,0.43861775484819404,4298.53433764589,0.0011185591086881174,0.0021230525203417418
22.02,0.1048467509,0.2344444622,32883.412810735,11897536.537884612,0.16964560655,0.17192592446935448,5578.5265117111785,0.00276388416257654,0.007704160152134423
24.39,0.035200998,0.0787118244,28306.3909778304,74706167.76011579,0.0569564112,0.14726038142782708,1612.2304441212784,0.0003789029985947512,0.0023352362115621156
17.21,0.9606274149,2.1480282008,105458.1544786968,16651175.090287756,1.55432780785,0.5630307694298259,163916.54207077945,0.006333376107504154,0.09031538685938408
23.76,0.0470494961,0.1052058716,57387.1282926811,27689165.24662042,0.07612768385,0.30397629935553466,4368.749159724617,0.002072548153097011,0.003204027098063973
21.77,0.1176399894,0.2630510131,90183.494465622,68662794.71821238,0.19034550125,0.4807157187808099,17166.02245853542,0.001313425922083847,0.008743477319706018
25.52,0.0209196771,0.04677782,49164.8706274219,41826438.8925859,0.03384874855,0.25966660240740413,1664.1693433608848,0.0011754495943028225,0.0013263616202978058
19.8,0.2914439045,0.6516883822,70862.1072076508,50655122.31676482,0.47156614335,0.3765928794254483,33416.17060556613,0.0013989129621388415,0.023816471886363638
28.25,0.0059505208,0.013305769,23118.5841076998,2657231.747000964,0.0096281449,0.11930332150593154,222.58907767177087,0.008700251355115025,0.0003408192884955752
19.43,0.3455850738,0.7727517171,43337.7617504544,9378492.217987482,0.55916839545,0.22826434782796784,24233.10670039597,0.004620973259148707,0.02877861016212043
22.27,0.0934447651,0.2089488469,56100.4005062516,27724458.151714016,0.15119680600000002,0.29704213107808836,8482.201371866026,0.0020234985368968623,0.006789259362370904
19.36,0.3569069267,0.7980681497,137588.2819783625,64320621.75625195,0.5774875382,0.7361798326646499,79455.51824485199,0.002139100621566814,0.029828901766528925
20.56,0.2053784995,0.459240286,102987.6604683401,50857995.81797729,0.33230939275,0.5497172921140276,34223.766910977276,0.0020250043048675548,0.016162908207684824
24.21,0.0382432662,0.0855145429,17067.8949877174,44319719.18307569,0.06187890455,0.08669619434588544,1056.1426448143886,0.00038510837393200575,0.0025559233601817432
25.36,0.0225193047,0.050354696,47702.3331222432,39091528.795662545,0.03643700035,0.25178499661638687,1738.129928670992,0.0012202728977828076,0.001436790234621451
18.91,0.439091446,0.9818383215,53524.8761232622,73071843.4781438,0.71046488375,0.2831626457178854,38027.544892646634,0.0007324965893226957,0.03757085583024855
19.96,0.2707415909,0.6053966017,60938.0195919977,50099580.588502735,0.4380690963,0.32311203114283465,26695.063172978127,0.0012163379189242605,0.021947349514028058
19.07,0.407901194,0.912094798,89379.4351261856,55919573.73188726,0.659997996,0.47638264785197304,58990.248066894506,0.0015983568750850185,0.03460922894598846
24.3,0.0366906138,0.0820427065,25617.6966951261,4017381.445277468,0.05936666015,0.13277102416088438,1520.8370935253292,0.006376715042889527,0.0024430724341563785
23.6,0.0506471459,0.1132504611,28252.5385059656,73864875.38546018,0.0819488035,0.14697017078187283,2315.2617264015585,0.00038248948987636047,0.0034724069279661015
20.57,0.204434871,0.4571302686,63147.5364853894,72761364.39359799,0.3307825698,0.3350191043499445,20888.104395176364,0.0008678718027303172,0.01608082497812348
22.14,0.0992098919,0.2218400624,65034.5918388444,72425570.02837545,0.16052497715,0.34518843426394474,10439.676368890074,0.0008979507073726122,0.007250450639114724
20.5,0.2111324448,0.4721064988,71816.1205302896,50240663.63197829,0.3416194718,0.381734051464998,24533.78516228267,0.0014294421159791067,0.016664364478048782
25.66,0.0196134944,0.0438571068,55484.3087538098,55039033.15925418,0.0317353006,0.29372201634144096,1760.8112168853654,0.001008090178351557,0.0012367615198752924
